Keuwl Accelerometer Data File
2025-03-31 16:46:37

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
10.8518763,-0.014955,10.131809,-0.093918,10.132256,90.531097,90.084572
10.8543301,-0.060419,10.110274,-0.089133,10.110847,90.505096,90.342392
10.8567829,-0.117847,10.141380,-0.081954,10.142396,90.462975,90.665771
10.8592358,-0.089133,10.115060,-0.048455,10.115569,90.274452,90.504868
10.8616886,-0.084347,10.146166,-0.072383,10.146775,90.408730,90.476303
10.8641424,-0.069990,10.146166,-0.139382,10.147365,90.787025,90.395233
10.8665943,-0.117847,10.122238,-0.122632,10.123667,90.694061,90.667030
10.8690472,-0.129811,10.115060,-0.132203,10.116756,90.748749,90.735260
10.8715010,-0.115454,10.146166,-0.134596,10.147716,90.759979,90.651939
10.8739538,-0.041276,10.160523,-0.165703,10.161959,90.934319,90.232758
10.8764067,-0.053240,10.119845,-0.120239,10.120700,90.680717,90.301430
10.8788595,-0.022134,10.091131,-0.074776,10.091433,90.424553,90.125671
10.8813124,-0.074776,10.129416,-0.081954,10.130024,90.463539,90.422951
10.8837662,-0.046062,10.115060,-0.069990,10.115407,90.396439,90.260910
10.8862181,-0.058026,10.076775,-0.069990,10.077185,90.397942,90.329926
10.8886709,-0.053240,10.076775,-0.065204,10.077127,90.370735,90.302719
10.8911247,-0.108275,10.086346,-0.108275,10.087508,90.614998,90.615036
10.8935785,-0.110668,10.098310,-0.120239,10.099631,90.682144,90.627884
10.8960323,-0.093918,10.131809,-0.098704,10.132725,90.558136,90.531097
10.8984871,-0.113061,10.112667,-0.120239,10.114014,90.681168,90.640549
10.9009409,-0.081954,10.155738,-0.156132,10.157269,90.880753,90.462349
10.9033947,-0.072383,10.119845,-0.141775,10.121098,90.802620,90.409805
10.9058485,-0.050847,10.095917,-0.146560,10.097109,90.831680,90.288567
10.9083033,-0.053240,10.124631,-0.151346,10.125902,90.856400,90.301285
10.9107561,-0.058026,10.110274,-0.139382,10.111402,90.789825,90.328835
10.9132099,-0.031705,10.100702,-0.108275,10.101333,90.614159,90.179848
10.9156647,-0.069990,10.067204,-0.060419,10.067628,90.343849,90.398331
10.9181194,-0.069990,10.081560,-0.081954,10.082136,90.465744,90.397766
10.9205723,-0.067597,10.064810,-0.125025,10.065814,90.711678,90.384804
10.9230270,-0.115454,10.071989,-0.105882,10.073207,90.602264,90.656746
10.9254818,-0.101097,10.088738,-0.081954,10.089578,90.465401,90.574127
10.9279356,-0.093918,10.117453,-0.081954,10.118220,90.464081,90.531853
10.9303885,-0.113061,10.091131,-0.034098,10.091822,90.193588,90.641914
10.9328432,-0.079561,10.088738,-0.060419,10.089233,90.343117,90.451836
10.9352970,-0.048455,10.069596,-0.113061,10.070348,90.643280,90.275703
10.9377508,-0.058026,10.093524,-0.168096,10.095091,90.954086,90.329376
10.9402046,-0.055633,10.088738,-0.153739,10.090063,90.873032,90.315948
10.9426594,-0.041276,10.079167,-0.117847,10.079941,90.669868,90.234634
10.9451132,-0.036491,10.091131,-0.141775,10.092194,90.804916,90.207184
10.9475670,-0.077169,10.093524,-0.120239,10.094535,90.682487,90.438034
10.9500208,-0.091525,10.105488,-0.163310,10.107222,90.925812,90.518913
10.9524746,-0.072383,10.091131,-0.156132,10.092599,90.886398,90.410973
10.9549274,-0.055633,10.103095,-0.081954,10.103580,90.464752,90.315498
10.9573812,-0.055633,10.074382,-0.058026,10.074702,90.330002,90.316399
10.9598351,-0.093918,10.074382,-0.093918,10.075257,90.534103,90.534126
10.9622898,-0.074776,10.083953,-0.108275,10.084811,90.615166,90.424858
10.9647436,-0.055633,10.079167,-0.050847,10.079450,90.289040,90.316246
10.9671974,-0.077169,10.079167,-0.096311,10.079924,90.547455,90.438660
10.9696522,-0.113061,10.055239,-0.055633,10.056028,90.316978,90.644203
10.9721050,-0.115454,10.069596,-0.081954,10.070591,90.466278,90.656898
10.9745588,-0.065204,10.040882,-0.074776,10.041372,90.426674,90.372070
10.9770136,-0.034098,10.086346,-0.072383,10.086663,90.411163,90.193695
10.9794674,0.006580,10.095917,-0.034098,10.095977,90.193512,89.962654
10.9819202,-0.019741,10.074382,-0.053240,10.074542,90.302788,90.112274
10.9843740,-0.017348,10.052846,-0.110668,10.053470,90.630722,90.098877
10.9868279,-0.074776,10.071989,-0.160917,10.073552,90.915298,90.425362
10.9892817,-0.046062,10.079167,-0.180060,10.080881,91.023445,90.261841
10.9917355,-0.060419,10.067204,-0.213559,10.069650,91.215233,90.343857
10.9941902,-0.113061,10.062417,-0.122632,10.063799,90.698196,90.643745
10.9966431,-0.091525,10.088738,-0.072383,10.089414,90.411049,90.519775
10.9990969,-0.077169,10.100702,-0.053240,10.101138,90.301994,90.437729
11.0015516,-0.062812,10.095917,-0.002991,10.096112,90.016975,90.356461
11.0040054,-0.060419,10.112667,0.006580,10.112850,89.962715,90.342316
11.0064583,-0.062812,10.067204,-0.019741,10.067419,90.112350,90.357475
11.0089121,-0.079561,10.040882,-0.069990,10.041441,90.399361,90.453987
11.0113668,-0.077169,10.043275,-0.184846,10.045272,91.054375,90.440231
11.0138197,-0.053240,10.045668,-0.189631,10.047598,91.081421,90.303658
11.0162745,-0.041276,10.033704,-0.141775,10.034790,90.809517,90.235703
11.0187283,-0.014955,10.064810,-0.146560,10.065887,90.834259,90.085136
11.0211821,-0.031705,10.076775,-0.158524,10.078072,90.901283,90.180267
11.0236349,-0.065204,10.081560,-0.134596,10.082669,90.764877,90.370567
11.0260887,-0.026919,10.117453,-0.096311,10.117947,90.545395,90.152443
11.0285425,-0.029312,10.074382,-0.089133,10.074819,90.506905,90.166702
11.0309954,-0.026919,10.103095,-0.055633,10.103285,90.315498,90.152664
11.0334501,-0.043669,10.076775,-0.043669,10.076964,90.248291,90.248299
11.0359039,-0.091525,10.057631,-0.125025,10.058825,90.712166,90.521385
11.0383568,-0.067597,10.074382,-0.201595,10.076626,91.146347,90.384438
11.0408115,-0.086740,10.050453,-0.170489,10.052274,90.971794,90.494476
11.0432653,-0.048455,10.036097,-0.153739,10.037391,90.877609,90.276627
11.0457191,-0.048455,10.060024,-0.113061,10.060776,90.643890,90.275963
11.0481730,-0.091525,10.045668,-0.086740,10.046459,90.494690,90.522003
11.0506268,-0.086740,10.055239,-0.098704,10.056097,90.562386,90.494240
11.0530806,-0.105882,10.031311,-0.105882,10.032429,90.604713,90.604744
11.0555334,-0.050847,10.057631,-0.101097,10.058269,90.575897,90.289665
11.0579872,-0.029312,10.043275,-0.144168,10.044353,90.822403,90.167221
11.0604410,-0.079561,10.033704,-0.160917,10.035310,90.918785,90.454315
11.0628939,-0.120239,10.052846,-0.165703,10.054931,90.944267,90.685265
11.0653477,-0.048455,10.060024,-0.158524,10.061390,90.902771,90.275963
11.0678015,-0.055633,10.033704,-0.163310,10.035187,90.932457,90.317680
11.0702534,-0.089133,10.040882,-0.108275,10.041862,90.617798,90.508598
11.0727062,-0.050847,10.086346,-0.022134,10.086498,90.125732,90.288841
11.0751600,-0.101097,10.057631,-0.050847,10.058269,90.289650,90.575905
11.0776129,-0.053240,10.045668,-0.024526,10.045838,90.139885,90.303658
11.0800667,-0.026919,10.021739,-0.043669,10.021871,90.249657,90.153900
11.0825195,-0.074776,10.014561,-0.132203,10.015713,90.756302,90.427803
11.0849724,-0.168096,10.024133,-0.151346,10.026685,90.864876,90.960709
11.0874262,-0.000598,10.031311,-0.192024,10.033149,91.096649,90.003418
11.0898790,-0.141775,10.036097,-0.199202,10.039075,91.136978,90.809334
11.0923319,-0.005384,10.060024,-0.189631,10.061812,91.079895,90.030663
11.0947847,-0.069990,10.052846,-0.074776,10.053368,90.426163,90.398895
11.0972376,-0.067597,10.052846,-0.034098,10.053131,90.194336,90.385262
11.0996904,-0.065204,10.057631,-0.060419,10.058024,90.344177,90.371445
11.1021442,-0.093918,10.016953,-0.093918,10.017834,90.537163,90.537186
11.1045980,-0.036491,10.014561,-0.058026,10.014795,90.331978,90.208771
11.1070509,-0.108275,10.031311,-0.093918,10.032335,90.536385,90.618408
11.1095047,-0.065204,10.004990,-0.125025,10.005983,90.715927,90.373405
11.1119585,-0.055633,9.964312,-0.239880,9.967354,91.379051,90.319893
11.1144114,-0.153739,10.002597,-0.125025,10.004560,90.716034,90.880562
11.1168642,-0.036491,10.009775,0.049651,10.009965,89.715805,90.208870
11.1193171,-0.105882,9.995419,-0.036491,9.996046,90.209160,90.606918
11.1217699,-0.091525,10.002597,-0.136989,10.003954,90.784607,90.524254
11.1242237,-0.084347,10.024133,-0.175274,10.026020,91.001694,90.482101
11.1266766,-0.058026,9.983455,-0.113061,9.984263,90.648827,90.333008
11.1291294,-0.048455,10.009775,0.004187,10.009893,89.976028,90.277351
11.1315832,-0.077169,10.004990,-0.043669,10.005383,90.250069,90.441917
11.1340361,-0.081954,10.019346,-0.189631,10.021476,91.084244,90.468643
11.1364889,-0.122632,9.978668,-0.160917,9.980720,90.923813,90.704094
11.1389427,-0.077169,10.002597,-0.093918,10.003335,90.537941,90.442017
11.1413956,-0.050847,9.990633,-0.098704,9.991250,90.566040,90.291603
11.1438484,-0.062812,9.988240,-0.110668,9.989051,90.634789,90.360306
11.1463013,-0.084347,10.031311,-0.136989,10.032601,90.782364,90.481750
11.1487532,-0.053240,10.026525,-0.036491,10.026733,90.208519,90.304237
11.1512060,-0.108275,10.036097,-0.122632,10.037430,90.700027,90.618118
11.1536598,-0.031705,10.026525,-0.120239,10.027297,90.687065,90.181175
11.1561117,-0.079561,10.024133,-0.098704,10.024935,90.564133,90.454742
11.1585646,-0.089133,10.012168,-0.175274,10.014099,91.002884,90.510056
11.1610184,-0.125025,9.971490,-0.158524,9.973534,90.910728,90.718353
11.1634712,-0.036491,9.969097,-0.086740,9.969542,90.498505,90.209724
11.1659250,-0.098704,9.973883,-0.048455,9.974488,90.278336,90.566994
11.1683779,-0.072383,9.997811,-0.065204,9.998286,90.373657,90.414810
11.1708307,-0.062812,10.009775,-0.055633,10.010127,90.318436,90.359528
11.1732836,-0.096311,9.990633,-0.120239,9.991821,90.689499,90.552322
11.1757364,-0.098704,10.019346,-0.110668,10.020443,90.632797,90.564423
11.1781893,-0.105882,10.009775,-0.172881,10.011827,90.989418,90.606049
11.1806421,-0.089133,10.004990,-0.132203,10.006260,90.757019,90.510422
11.1830940,-0.091525,10.000204,-0.050847,10.000752,90.291313,90.524376
11.1855478,-0.091525,9.985847,-0.089133,9.986665,90.511383,90.525131
11.1880016,-0.113061,9.976275,-0.108275,9.977504,90.621780,90.649307
11.1904554,-0.086740,9.976275,-0.122632,9.977406,90.704239,90.498154
11.1929083,-0.053240,9.971490,-0.091525,9.972053,90.525879,90.305916
11.1953621,-0.079561,9.993026,-0.048455,9.993461,90.277809,90.456161
11.1978159,-0.060419,10.014561,-0.038883,10.014818,90.222458,90.345665
11.2002687,-0.084347,9.973883,-0.069990,9.974484,90.402046,90.484528
11.2027225,-0.113061,9.993026,-0.113061,9.994305,90.648170,90.648216
11.2051754,-0.089133,9.971490,-0.048455,9.972006,90.278404,90.512138
11.2076283,-0.065204,9.961919,-0.069990,9.962379,90.402534,90.375015
11.2100821,-0.098704,10.000204,-0.105882,10.001251,90.606598,90.565498
11.2125359,-0.081954,9.988240,-0.065204,9.988790,90.374016,90.470108
11.2149878,-0.060419,9.961919,-0.077169,9.962401,90.443817,90.347496
11.2174416,-0.043669,9.964312,-0.113061,9.965049,90.650078,90.251099
11.2198954,-0.060419,9.995419,-0.105882,9.996161,90.606903,90.346329
11.2223473,-0.098704,9.976275,-0.122632,9.977517,90.704231,90.566856
11.2248011,-0.105882,9.978668,-0.144168,9.980271,90.827682,90.607933
11.2272549,-0.072383,10.000204,-0.103490,10.001001,90.592903,90.414711
11.2297077,-0.108275,10.019346,-0.069990,10.020176,90.400208,90.619148
11.2321615,-0.067597,10.009775,-0.050847,10.010133,90.291039,90.386917
11.2346144,-0.084347,9.981061,-0.031705,9.981468,90.181992,90.484177
11.2370672,-0.067597,9.966704,-0.007777,9.966937,90.044708,90.388588
11.2395210,-0.055633,9.973883,-0.026919,9.974074,90.154640,90.319588
11.2419748,-0.065204,9.957133,-0.062812,9.957544,90.361420,90.375198
11.2444277,-0.048455,9.959526,-0.074776,9.959925,90.430161,90.278748
11.2468805,-0.055633,9.971490,-0.122632,9.972399,90.704590,90.319664
11.2493343,-0.125025,10.002597,-0.129811,10.004220,90.743469,90.716118
11.2517872,-0.079561,9.990633,-0.113061,9.991590,90.648354,90.456268
11.2542400,-0.072383,9.983455,-0.036491,9.983784,90.209419,90.415405
11.2566938,-0.062812,9.988240,-0.053240,9.988580,90.305397,90.360306
11.2591457,-0.060419,9.964312,-0.014955,9.964506,90.085991,90.347412
11.2615986,-0.089133,9.985847,-0.022134,9.986270,90.126991,90.511406
11.2640505,-0.098704,9.976275,-0.067597,9.976993,90.388199,90.566856
11.2665043,-0.091525,9.949955,-0.079561,9.950694,90.458115,90.527023
11.2689581,-0.136989,9.949955,-0.084347,9.951256,90.485649,90.788788
11.2714100,-0.091525,9.959526,-0.125025,9.960732,90.719185,90.526520
11.2738628,-0.108275,9.959526,-0.031705,9.960165,90.182381,90.622871
11.2763166,-0.122632,9.940384,-0.103490,9.941679,90.596443,90.706810
11.2787685,-0.069990,9.942777,-0.127418,9.943839,90.734192,90.403313
11.2812223,-0.046062,9.949955,-0.079561,9.950379,90.458130,90.265244
11.2836761,-0.067597,9.993026,-0.048455,9.993372,90.277809,90.387566
11.2861290,-0.069990,9.973883,-0.062812,9.974326,90.360809,90.402054
11.2885818,-0.072383,9.988240,-0.024526,9.988533,90.140686,90.415207
11.2910357,-0.084347,9.947562,-0.046062,9.948027,90.265297,90.485809
11.2934885,-0.127418,9.952348,-0.041276,9.953249,90.237610,90.733505
11.2959423,-0.091525,9.971490,-0.105882,9.972472,90.608345,90.525887
11.2983952,-0.091525,9.935597,-0.156132,9.937245,90.900253,90.527786
11.3008480,-0.117847,9.899706,-0.093918,9.900852,90.543510,90.682022
11.3033018,-0.053240,9.890134,-0.067597,9.890509,90.391594,90.308434
11.3057556,-0.055633,9.942777,-0.093918,9.943376,90.541183,90.320587
11.3082085,-0.093918,9.949955,-0.089133,9.950797,90.513222,90.540802
11.3106623,-0.058026,9.964312,-0.081954,9.964817,90.471230,90.333649
11.3131161,-0.043669,9.937990,-0.002991,9.938087,90.017242,90.251762
11.3155689,-0.067597,9.930812,-0.017348,9.931057,90.100090,90.389999
11.3180218,-0.062812,9.952348,-0.103490,9.953084,90.595757,90.361603
11.3204756,-0.079561,9.966704,-0.093918,9.967464,90.539879,90.457367
11.3229284,-0.117847,9.933205,-0.093918,9.934347,90.541679,90.679718
11.3253813,-0.084347,9.923634,-0.089133,9.924392,90.514587,90.486977
11.3278351,-0.072383,9.897313,-0.113061,9.898224,90.654465,90.419022
11.3302870,-0.081954,9.902099,-0.105882,9.903004,90.612617,90.474197
11.3327408,-0.086740,9.890134,-0.125025,9.891305,90.724228,90.502487
11.3351936,-0.079561,9.940384,-0.139382,9.941679,90.803314,90.458580
11.3376465,-0.074776,9.923634,-0.125025,9.924703,90.721794,90.431725
11.3400993,-0.081954,9.918848,-0.113061,9.919830,90.653038,90.473396
11.3425531,-0.096311,9.945169,-0.170489,9.947097,90.982071,90.554848
11.3450050,-0.046062,9.904491,-0.129811,9.905449,90.750877,90.266457
11.3474588,-0.086740,9.904491,-0.110668,9.905489,90.640144,90.501762
11.3499117,-0.060419,9.940384,-0.101097,9.941082,90.582687,90.348244
11.3523645,-0.069990,9.911670,-0.096311,9.912385,90.556709,90.404579
11.3548174,-0.081954,9.894919,-0.156132,9.896490,90.903961,90.474541
11.3572712,-0.125025,9.904491,-0.211167,9.907532,91.221283,90.723213
11.3597240,-0.108275,9.885348,-0.225524,9.888514,91.306839,90.627541
11.3621769,-0.086740,9.873384,-0.144168,9.874818,90.836517,90.503342
11.3646288,-0.077169,9.887741,-0.134596,9.888959,90.779861,90.447151
11.3670816,-0.098704,9.894919,-0.148953,9.896533,90.862396,90.571518
11.3695364,-0.084347,9.914063,-0.172881,9.915929,90.998985,90.487450
11.3719883,-0.067597,9.875777,-0.184846,9.877738,91.072258,90.392166
11.3744411,-0.074776,9.875777,-0.170489,9.877532,90.988991,90.433815
11.3768950,-0.022134,9.856635,-0.108275,9.857254,90.629364,90.128662
11.3793478,-0.072383,9.897313,-0.136989,9.898526,90.792961,90.419022
11.3818016,-0.041276,9.866206,-0.172881,9.867806,91.003860,90.239700
11.3842554,-0.034098,9.887741,-0.211167,9.890055,91.223442,90.197586
11.3867083,-0.098704,9.923634,-0.203988,9.926221,91.177536,90.569862
11.3891611,-0.046062,9.873384,-0.180060,9.875134,91.044769,90.267296
11.3916149,-0.058026,9.870992,-0.136989,9.872113,90.795082,90.336807
11.3940678,-0.117847,9.880563,-0.117847,9.881968,90.683289,90.683342
11.3965216,-0.084347,9.856635,-0.093918,9.857444,90.545906,90.490288
11.3989744,-0.089133,9.856635,-0.172881,9.858554,91.004799,90.518105
11.4014273,-0.060419,9.856635,-0.239880,9.859738,91.394104,90.351204
11.4038801,-0.072383,9.894919,-0.254237,9.898450,91.471779,90.419121
11.4063339,-0.062812,9.878170,-0.251845,9.881579,91.460411,90.364319
11.4087858,-0.053240,9.866206,-0.244666,9.869383,91.420532,90.309181
11.4112396,-0.101097,9.870992,-0.239880,9.874424,91.392029,90.586792
11.4136934,-0.041276,9.870992,-0.208774,9.873285,91.211624,90.239586
11.4161463,-0.048455,9.863813,-0.144168,9.864985,90.837357,90.281456
11.4185991,-0.043669,9.894919,-0.141775,9.896031,90.820869,90.252861
11.4210520,-0.084347,9.849456,-0.160917,9.851131,90.935966,90.490646
11.4235048,-0.069990,9.885348,-0.084347,9.885956,90.488853,90.405655
11.4259586,-0.065204,9.856635,-0.134596,9.857770,90.782333,90.379021
11.4284124,-0.093918,9.880563,-0.163310,9.882359,90.946877,90.544601
11.4308643,-0.055633,9.878170,-0.122632,9.879087,90.711250,90.322685
11.4333181,-0.079561,9.890134,-0.139382,9.891436,90.807388,90.460907
11.4357719,-0.072383,9.856635,-0.237488,9.859761,91.380188,90.420746
11.4382238,-0.046062,9.899706,-0.153739,9.901007,90.889702,90.266586
11.4406786,0.008973,9.899706,-0.115454,9.900383,90.668175,89.948067
11.4431314,-0.079561,9.894919,-0.120239,9.895970,90.696182,90.460686
11.4455843,-0.077169,9.868599,-0.160917,9.870213,90.934151,90.448021
11.4480381,-0.113061,9.866206,-0.220738,9.869323,91.281586,90.656548
11.4504910,-0.058026,9.882956,-0.199202,9.885133,91.154686,90.336395
11.4529438,-0.079561,9.859028,-0.125025,9.860142,90.726524,90.462364
11.4553967,-0.069990,9.914063,-0.113061,9.914954,90.653358,90.404480
11.4578505,-0.089133,9.878170,-0.120239,9.879304,90.697357,90.516975
11.4603024,-0.084347,9.911670,-0.125025,9.912817,90.722656,90.487564
11.4627562,-0.093918,9.873384,-0.110668,9.874451,90.642159,90.544998
11.4652081,-0.048455,9.890134,-0.084347,9.890613,90.488625,90.280708
11.4676619,-0.062812,9.909277,-0.115454,9.910149,90.667511,90.363174
11.4701157,-0.060419,9.890134,-0.098704,9.890811,90.571785,90.350014
11.4725695,-0.089133,9.880563,-0.141775,9.881982,90.822037,90.516853
11.4750223,-0.074776,9.847063,-0.139382,9.848333,90.810928,90.435081
11.4774752,-0.081954,9.875777,-0.168096,9.877547,90.975105,90.475456
11.4799290,-0.053240,9.866206,-0.165703,9.867742,90.962181,90.309181
11.4823818,-0.079561,9.892527,-0.144168,9.893897,90.834908,90.460793
11.4848347,-0.089133,9.887741,-0.122632,9.888903,90.710541,90.516479
11.4872875,-0.084347,9.897313,-0.165703,9.899060,90.959137,90.488274
11.4897413,-0.117847,9.899706,-0.148953,9.901527,90.861961,90.682022
11.4921942,-0.050847,9.878170,-0.108275,9.878894,90.627991,90.294922
11.4946470,-0.041276,9.868599,-0.050847,9.868816,90.295212,90.239639
11.4971008,-0.060419,9.878170,-0.093918,9.878800,90.544724,90.350441
11.4995537,-0.055633,9.878170,-0.108275,9.878921,90.627991,90.322685
11.5020065,-0.022134,9.854242,-0.086740,9.854649,90.504318,90.128693
11.5044603,-0.096311,9.851849,-0.120239,9.853053,90.699211,90.560104
11.5069141,-0.098704,9.866206,-0.120239,9.867433,90.698196,90.573181
11.5093660,-0.069990,9.863813,-0.108275,9.864656,90.628899,90.406540
11.5118198,-0.093918,9.887741,-0.096311,9.888657,90.558044,90.544205
11.5142727,-0.067597,9.894919,-0.089133,9.895552,90.516090,90.391411
11.5167246,-0.089133,9.885348,-0.053240,9.885894,90.308563,90.516602
11.5191784,-0.060419,9.870992,-0.050847,9.871307,90.295135,90.350693
